Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          40480	     20236	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108dd4  x0:0x00000000 PA:0x00108dd4 store:0x00000000 load:0x00000000
          40482	     20237	001000ec	0d11	c.addi	x26,4	 x26:0x00108dd4 x26=0x00108dd8
          40486	     20239	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108dd8
          40492	     20242	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108dd8  x0:0x00000000 PA:0x00108dd8 store:0x00000000 load:0x00000000
          40494	     20243	001000ec	0d11	c.addi	x26,4	 x26:0x00108dd8 x26=0x00108ddc
          40498	     20245	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108ddc
          40504	     20248	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108ddc  x0:0x00000000 PA:0x00108ddc store:0x00000000 load:0x00000000
          40506	     20249	001000ec	0d11	c.addi	x26,4	 x26:0x00108ddc x26=0x00108de0
          40510	     20251	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108de0
          40516	     20254	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108de0  x0:0x00000000 PA:0x00108de0 store:0x00000000 load:0x00000000
          40518	     20255	001000ec	0d11	c.addi	x26,4	 x26:0x00108de0 x26=0x00108de4
          40522	     20257	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108de4
          40528	     20260	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108de4  x0:0x00000000 PA:0x00108de4 store:0x00000000 load:0x00000000
          40530	     20261	001000ec	0d11	c.addi	x26,4	 x26:0x00108de4 x26=0x00108de8
          40534	     20263	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108de8
          40540	     20266	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108de8  x0:0x00000000 PA:0x00108de8 store:0x00000000 load:0x00000000
          40542	     20267	001000ec	0d11	c.addi	x26,4	 x26:0x00108de8 x26=0x00108dec
          40546	     20269	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108dec
          40552	     20272	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108dec  x0:0x00000000 PA:0x00108dec store:0x00000000 load:0x00000000
          40554	     20273	001000ec	0d11	c.addi	x26,4	 x26:0x00108dec x26=0x00108df0
          40558	     20275	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108df0
          40564	     20278	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108df0  x0:0x00000000 PA:0x00108df0 store:0x00000000 load:0x00000000
          40566	     20279	001000ec	0d11	c.addi	x26,4	 x26:0x00108df0 x26=0x00108df4
          40570	     20281	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108df4
          40576	     20284	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108df4  x0:0x00000000 PA:0x00108df4 store:0x00000000 load:0x00000000
          40578	     20285	001000ec	0d11	c.addi	x26,4	 x26:0x00108df4 x26=0x00108df8
          40582	     20287	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108df8
          40588	     20290	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108df8  x0:0x00000000 PA:0x00108df8 store:0x00000000 load:0x00000000
          40590	     20291	001000ec	0d11	c.addi	x26,4	 x26:0x00108df8 x26=0x00108dfc
          40594	     20293	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108dfc
          40600	     20296	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108dfc  x0:0x00000000 PA:0x00108dfc store:0x00000000 load:0x00000000
          40602	     20297	001000ec	0d11	c.addi	x26,4	 x26:0x00108dfc x26=0x00108e00
          40606	     20299	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e00
          40612	     20302	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e00  x0:0x00000000 PA:0x00108e00 store:0x00000000 load:0x00000000
          40614	     20303	001000ec	0d11	c.addi	x26,4	 x26:0x00108e00 x26=0x00108e04
          40618	     20305	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e04
          40624	     20308	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e04  x0:0x00000000 PA:0x00108e04 store:0x00000000 load:0x00000000
          40626	     20309	001000ec	0d11	c.addi	x26,4	 x26:0x00108e04 x26=0x00108e08
          40630	     20311	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e08
          40636	     20314	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e08  x0:0x00000000 PA:0x00108e08 store:0x00000000 load:0x00000000
          40638	     20315	001000ec	0d11	c.addi	x26,4	 x26:0x00108e08 x26=0x00108e0c
          40642	     20317	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e0c
          40648	     20320	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e0c  x0:0x00000000 PA:0x00108e0c store:0x00000000 load:0x00000000
          40650	     20321	001000ec	0d11	c.addi	x26,4	 x26:0x00108e0c x26=0x00108e10
          40654	     20323	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e10
          40660	     20326	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e10  x0:0x00000000 PA:0x00108e10 store:0x00000000 load:0x00000000
          40662	     20327	001000ec	0d11	c.addi	x26,4	 x26:0x00108e10 x26=0x00108e14
          40666	     20329	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e14
          40672	     20332	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e14  x0:0x00000000 PA:0x00108e14 store:0x00000000 load:0x00000000
          40674	     20333	001000ec	0d11	c.addi	x26,4	 x26:0x00108e14 x26=0x00108e18
          40678	     20335	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e18
          40684	     20338	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e18  x0:0x00000000 PA:0x00108e18 store:0x00000000 load:0x00000000
          40686	     20339	001000ec	0d11	c.addi	x26,4	 x26:0x00108e18 x26=0x00108e1c
          40690	     20341	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e1c
          40696	     20344	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e1c  x0:0x00000000 PA:0x00108e1c store:0x00000000 load:0x00000000
          40698	     20345	001000ec	0d11	c.addi	x26,4	 x26:0x00108e1c x26=0x00108e20
          40702	     20347	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e20
          40708	     20350	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e20  x0:0x00000000 PA:0x00108e20 store:0x00000000 load:0x00000000
          40710	     20351	001000ec	0d11	c.addi	x26,4	 x26:0x00108e20 x26=0x00108e24
          40714	     20353	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e24
          40720	     20356	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e24  x0:0x00000000 PA:0x00108e24 store:0x00000000 load:0x00000000
          40722	     20357	001000ec	0d11	c.addi	x26,4	 x26:0x00108e24 x26=0x00108e28
          40726	     20359	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e28
          40732	     20362	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e28  x0:0x00000000 PA:0x00108e28 store:0x00000000 load:0x00000000
          40734	     20363	001000ec	0d11	c.addi	x26,4	 x26:0x00108e28 x26=0x00108e2c
          40738	     20365	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e2c
          40744	     20368	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e2c  x0:0x00000000 PA:0x00108e2c store:0x00000000 load:0x00000000
          40746	     20369	001000ec	0d11	c.addi	x26,4	 x26:0x00108e2c x26=0x00108e30
          40750	     20371	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e30
          40756	     20374	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e30  x0:0x00000000 PA:0x00108e30 store:0x00000000 load:0x00000000
          40758	     20375	001000ec	0d11	c.addi	x26,4	 x26:0x00108e30 x26=0x00108e34
          40762	     20377	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e34
          40768	     20380	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e34  x0:0x00000000 PA:0x00108e34 store:0x00000000 load:0x00000000
          40770	     20381	001000ec	0d11	c.addi	x26,4	 x26:0x00108e34 x26=0x00108e38
          40774	     20383	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e38
          40780	     20386	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e38  x0:0x00000000 PA:0x00108e38 store:0x00000000 load:0x00000000
          40782	     20387	001000ec	0d11	c.addi	x26,4	 x26:0x00108e38 x26=0x00108e3c
          40786	     20389	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e3c
          40792	     20392	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e3c  x0:0x00000000 PA:0x00108e3c store:0x00000000 load:0x00000000
          40794	     20393	001000ec	0d11	c.addi	x26,4	 x26:0x00108e3c x26=0x00108e40
          40798	     20395	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e40
          40804	     20398	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e40  x0:0x00000000 PA:0x00108e40 store:0x00000000 load:0x00000000
          40806	     20399	001000ec	0d11	c.addi	x26,4	 x26:0x00108e40 x26=0x00108e44
          40810	     20401	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e44
          40816	     20404	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e44  x0:0x00000000 PA:0x00108e44 store:0x00000000 load:0x00000000
          40818	     20405	001000ec	0d11	c.addi	x26,4	 x26:0x00108e44 x26=0x00108e48
          40822	     20407	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e48
          40828	     20410	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e48  x0:0x00000000 PA:0x00108e48 store:0x00000000 load:0x00000000
          40830	     20411	001000ec	0d11	c.addi	x26,4	 x26:0x00108e48 x26=0x00108e4c
          40834	     20413	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e4c
          40840	     20416	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e4c  x0:0x00000000 PA:0x00108e4c store:0x00000000 load:0x00000000
          40842	     20417	001000ec	0d11	c.addi	x26,4	 x26:0x00108e4c x26=0x00108e50
          40846	     20419	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e50
          40852	     20422	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e50  x0:0x00000000 PA:0x00108e50 store:0x00000000 load:0x00000000
          40854	     20423	001000ec	0d11	c.addi	x26,4	 x26:0x00108e50 x26=0x00108e54
          40858	     20425	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e54
          40864	     20428	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e54  x0:0x00000000 PA:0x00108e54 store:0x00000000 load:0x00000000
          40866	     20429	001000ec	0d11	c.addi	x26,4	 x26:0x00108e54 x26=0x00108e58
          40870	     20431	001000ee	ffaddde3	bge	x27,x26,1000e8	 x27:0x0010d944 x26:0x00108e58
          40876	     20434	001000e8	000d2023	sw	x0,0(x26)	 x26:0x00108e58  x0:0x00000000 PA:0x00108e58 store:0x00000000 load:0x00000000
